# mol        x          y           z          Q_l( 4)     Q_l( 6)     Q_l( 8)     Q_l(10)     Q_l(12)
 13901     0.00000    44.81403   164.31813     0.03637     0.51069     0.42932     0.19519     0.40480
 13902     7.46901    52.28304   171.78714     0.03637     0.51069     0.42932     0.19519     0.40480
 13903    14.93801    44.81403   164.31813     0.03637     0.51069     0.42932     0.19519     0.40480
 13904    22.40702    52.28304   171.78714     0.03637     0.51069     0.42932     0.19519     0.40480
 13905    29.87602    44.81403   164.31813     0.03637     0.51069     0.42932     0.19519     0.40480
 13906    37.34503    52.28304   171.78714     0.03637     0.51069     0.42932     0.19519     0.40480
 13907    44.81403    44.81403   164.31813     0.03637     0.51069     0.42932     0.19519     0.40480
 13908    52.28304    52.28304   171.78714     0.03637     0.51069     0.42932     0.19519     0.40480
 13909    59.75205    44.81403   164.31813     0.03637     0.51069     0.42932     0.19519     0.40480
 13910    67.22105    52.28304   171.78714     0.03637     0.51069     0.42932     0.19519     0.40480
 13911    74.69006    44.81403   164.31813     0.03637     0.51069     0.42932     0.19519     0.40480
 13912    82.15907    52.28304   171.78714     0.03637     0.51069     0.42932     0.19519     0.40480
 13913    89.62807    44.81403   164.31813     0.03637     0.51069     0.42932     0.19519     0.40480
 13914    97.09708    52.28304   171.78714     0.03637     0.51069     0.42932     0.19519     0.40480
 13915   104.56609    44.81403   164.31813     0.03637     0.51069     0.42932     0.19519     0.40480
 13916   112.03509    52.28304   171.78714     0.03637     0.51069     0.42932     0.19519     0.40480
 13917   119.50410    44.81403   164.31813     0.03637     0.51069     0.42932     0.19519     0.40480
 13918   126.97310    52.28304   171.78714     0.03637     0.51069     0.42932     0.19519     0.40480
 13919   134.44211    44.81403   164.31813     0.03637     0.51069     0.42932     0.19519     0.40480
 13920   141.91112    52.28304   171.78714     0.03637     0.51069     0.42932     0.19519     0.40480
 13921   149.38011    44.81403   164.31813     0.03637     0.51069     0.42932     0.19519     0.40480
 13922   156.84912    52.28304   171.78714     0.03637     0.51069     0.42932     0.19519     0.40480
 13923   164.31813    44.81403   164.31813     0.03637     0.51069     0.42932     0.19519     0.40480
 13924   171.78714    52.28304   171.78714     0.03637     0.51069     0.42932     0.19519     0.40480
 13925   179.25613    44.81403   164.31813     0.03637     0.51069     0.42932     0.19519     0.40480
 13926   186.72514    52.28304   171.78714     0.03637     0.51069     0.42932     0.19519     0.40480
 13927   194.19415    44.81403   164.31813     0.03637     0.51069     0.42932     0.19519     0.40480
 13928   201.66316    52.28304   171.78714     0.03637     0.51069     0.42932     0.19519     0.40480
 13929   209.13217    44.81403   164.31813     0.03637     0.51069     0.42932     0.19519     0.40480
 13930   216.60117    52.28304   171.78714     0.03637     0.51069     0.42932     0.19519     0.40480
 13931   224.07018    44.81403   164.31813     0.03637     0.51069     0.42932     0.19519     0.40480
 13932   231.53918    52.28304   171.78714     0.03637     0.51069     0.42932     0.19519     0.40480
 13933   239.00819    44.81403   164.31813     0.03637     0.51069     0.42932     0.19519     0.40480
 13934   246.47719    52.28304   171.78714     0.03637     0.51069     0.42932     0.19519     0.40480
 13935   253.94620    44.81403   164.31813     0.03637     0.51069     0.42932     0.19519     0.40480
 13936   261.41519    52.28304   171.78714     0.03637     0.51069     0.42932     0.19519     0.40480
 13937   268.88422    44.81403   164.31813     0.03637     0.51069     0.42932     0.19519     0.40480
 13938   276.35321    52.28304   171.78714     0.03637     0.51069     0.42932     0.19519     0.40480
 13939   283.82224    44.81403   164.31813     0.03637     0.51069     0.42932     0.19519     0.40480
 13940   291.29123    52.28304   171.78714     0.03637     0.51069     0.42932     0.19519     0.40480
 13941   298.76022    44.81403   164.31813     0.03637     0.51069     0.42932     0.19519     0.40480
 13942   306.22925    52.28304   171.78714     0.03637     0.51069     0.42932     0.19519     0.40480
 13943   313.69824    44.81403   164.31813     0.03637     0.51069     0.42932     0.19519     0.40480
 13944   321.16727    52.28304   171.78714     0.03637     0.51069     0.42932     0.19519     0.40480
 13945   328.63626    44.81403   164.31813     0.03637     0.51069     0.42932     0.19519     0.40480
 13946   336.10526    52.28304   171.78714     0.03637     0.51069     0.42932     0.19519     0.40480
 13947   343.57428    44.81403   164.31813     0.03637     0.51069     0.42932     0.19519     0.40480
 13948   351.04327    52.28304   171.78714     0.03637     0.51069     0.42932     0.19519     0.40480
 13949   358.51227    44.81403   164.31813     0.03637     0.51069     0.42932     0.19519     0.40480
 13950   365.98129    52.28304   171.78714     0.03637     0.51069     0.42932     0.19519     0.40480
 13951     0.00000    59.75205   164.31813     0.03637     0.51069     0.42932     0.19519     0.40480
 13952     7.46901    67.22105   171.78714     0.03637     0.51069     0.42932     0.19519     0.40480
 13953    14.93801    59.75205   164.31813     0.03637     0.51069     0.42932     0.19519     0.40480
 13954    22.40702    67.22105   171.78714     0.03637     0.51069     0.42932     0.19519     0.40480
 13955    29.87602    59.75205   164.31813     0.03637     0.51069     0.42932     0.19519     0.40480
 13956    37.34503    67.22105   171.78714     0.03637     0.51069     0.42932     0.19519     0.40480
 13957    44.81403    59.75205   164.31813     0.03637     0.51069     0.42932     0.19519     0.40480
 13958    52.28304    67.22105   171.78714     0.03637     0.51069     0.42932     0.19519     0.40480
 13959    59.75205    59.75205   164.31813     0.03637     0.51069     0.42932     0.19519     0.40480
 13960    67.22105    67.22105   171.78714     0.03637     0.51069     0.42932     0.19519     0.40480
 13961    74.69006    59.75205   164.31813     0.03637     0.51069     0.42932     0.19519     0.40480
 13962    82.15907    67.22105   171.78714     0.03637     0.51069     0.42932     0.19519     0.40480
 13963    89.62807    59.75205   164.31813     0.03637     0.51069     0.42932     0.19519     0.40480
 13964    97.09708    67.22105   171.78714     0.03637     0.51069     0.42932     0.19519     0.40480
 13965   104.56609    59.75205   164.31813     0.03637     0.51069     0.42932     0.19519     0.40480
 13966   112.03509    67.22105   171.78714     0.03637     0.51069     0.42932     0.19519     0.40480
 13967   119.50410    59.75205   164.31813     0.03637     0.51069     0.42932     0.19519     0.40480
 13968   126.97310    67.22105   171.78714     0.03637     0.51069     0.42932     0.19519     0.40480
 13969   134.44211    59.75205   164.31813     0.03637     0.51069     0.42932     0.19519     0.40480
 13970   141.91112    67.22105   171.78714     0.03637     0.51069     0.42932     0.19519     0.40480
 13971   149.38011    59.75205   164.31813     0.03637     0.51069     0.42932     0.19519     0.40480
 13972   156.84912    67.22105   171.78714     0.03637     0.51069     0.42932     0.19519     0.40480
 13973   164.31813    59.75205   164.31813     0.03637     0.51069     0.42932     0.19519     0.40480
 13974   171.78714    67.22105   171.78714     0.03637     0.51069     0.42932     0.19519     0.40480
 13975   179.25613    59.75205   164.31813     0.03637     0.51069     0.42932     0.19519     0.40480
 13976   186.72514    67.22105   171.78714     0.03637     0.51069     0.42932     0.19519     0.40480
 13977   194.19415    59.75205   164.31813     0.03637     0.51069     0.42932     0.19519     0.40480
 13978   201.66316    67.22105   171.78714     0.03637     0.51069     0.42932     0.19519     0.40480
 13979   209.13217    59.75205   164.31813     0.03637     0.51069     0.42932     0.19519     0.40480
 13980   216.60117    67.22105   171.78714     0.03637     0.51069     0.42932     0.19519     0.40480
 13981   224.07018    59.75205   164.31813     0.03637     0.51069     0.42932     0.19519     0.40480
 13982   231.53918    67.22105   171.78714     0.03637     0.51069     0.42932     0.19519     0.40480
 13983   239.00819    59.75205   164.31813     0.03637     0.51069     0.42932     0.19519     0.40480
 13984   246.47719    67.22105   171.78714     0.03637     0.51069     0.42932     0.19519     0.40480
 13985   253.94620    59.75205   164.31813     0.03637     0.51069     0.42932     0.19519     0.40480
 13986   261.41519    67.22105   171.78714     0.03637     0.51069     0.42932     0.19519     0.40480
 13987   268.88422    59.75205   164.31813     0.03637     0.51069     0.42932     0.19519     0.40480
 13988   276.35321    67.22105   171.78714     0.03637     0.51069     0.42932     0.19519     0.40480
 13989   283.82224    59.75205   164.31813     0.03637     0.51069     0.42932     0.19519     0.40480
 13990   291.29123    67.22105   171.78714     0.03637     0.51069     0.42932     0.19519     0.40480
 13991   298.76022    59.75205   164.31813     0.03637     0.51069     0.42932     0.19519     0.40480
 13992   306.22925    67.22105   171.78714     0.03637     0.51069     0.42932     0.19519     0.40480
 13993   313.69824    59.75205   164.31813     0.03637     0.51069     0.42932     0.19519     0.40480
 13994   321.16727    67.22105   171.78714     0.03637     0.51069     0.42932     0.19519     0.40480
 13995   328.63626    59.75205   164.31813     0.03637     0.51069     0.42932     0.19519     0.40480
 13996   336.10526    67.22105   171.78714     0.03637     0.51069     0.42932     0.19519     0.40480
 13997   343.57428    59.75205   164.31813     0.03637     0.51069     0.42932     0.19519     0.40480
 13998   351.04327    67.22105   171.78714     0.03637     0.51069     0.42932     0.19519     0.40480
 13999   358.51227    59.75205   164.31813     0.03637     0.51069     0.42932     0.19519     0.40480
 14000   365.98129    67.22105   171.78714     0.03637     0.51069     0.42932     0.19519     0.40480
 14001     0.00000    74.69006   164.31813     0.03637     0.51069     0.42932     0.19519     0.40480
 14002     7.46901    82.15907   171.78714     0.03637     0.51069     0.42932     0.19519     0.40480
 14003    14.93801    74.69006   164.31813     0.03637     0.51069     0.42932     0.19519     0.40480
 14004    22.40702    82.15907   171.78714     0.03637     0.51069     0.42932     0.19519     0.40480
 14005    29.87602    74.69006   164.31813     0.03637     0.51069     0.42932     0.19519     0.40480
 14006    37.34503    82.15907   171.78714     0.03637     0.51069     0.42932     0.19519     0.40480
 14007    44.81403    74.69006   164.31813     0.03637     0.51069     0.42932     0.19519     0.40480
 14008    52.28304    82.15907   171.78714     0.03637     0.51069     0.42932     0.19519     0.40480
 14009    59.75205    74.69006   164.31813     0.03637     0.51069     0.42932     0.19519     0.40480
 14010    67.22105    82.15907   171.78714     0.03637     0.51069     0.42932     0.19519     0.40480
 14011    74.69006    74.69006   164.31813     0.03637     0.51069     0.42932     0.19519     0.40480
 14012    82.15907    82.15907   171.78714     0.03637     0.51069     0.42932     0.19519     0.40480
 14013    89.62807    74.69006   164.31813     0.03637     0.51069     0.42932     0.19519     0.40480
 14014    97.09708    82.15907   171.78714     0.03637     0.51069     0.42932     0.19519     0.40480
 14015   104.56609    74.69006   164.31813     0.03637     0.51069     0.42932     0.19519     0.40480
 14016   112.03509    82.15907   171.78714     0.03637     0.51069     0.42932     0.19519     0.40480
 14017   119.50410    74.69006   164.31813     0.03637     0.51069     0.42932     0.19519     0.40480
 14018   126.97310    82.15907   171.78714     0.03637     0.51069     0.42932     0.19519     0.40480
 14019   134.44211    74.69006   164.31813     0.03637     0.51069     0.42932     0.19519     0.40480
 14020   141.91112    82.15907   171.78714     0.03637     0.51069     0.42932     0.19519     0.40480
 14021   149.38011    74.69006   164.31813     0.03637     0.51069     0.42932     0.19519     0.40480
